board,NS,EW,bid,by,lead,tricks,score,NS_pts,EW_pts
21,63,37,3NT,S,J♠,12,690,82.14,61.86
21,68,41,3NT,S,J♠,12,690,82.14,61.86
21,70,19,3NT,S,J♠,12,690,82.14,61.86
21,72,15,3NT,N,3♠,12,690,82.14,61.86
21,77,121,3NT,S,J♠,11,660,21.31,122.69
21,81,139,5♣,N,3♣,12,620,5.08,138.92
21,86,31,3NT,S,J♠,12,690,82.14,61.86
21,91,88,3NT,S,1♠0,12,690,82.14,61.86
21,95,73,3NT,N,8♥,12,690,82.14,61.86
21,99,51,3NT,S,J♠,11,660,21.31,122.69
21,104,24,3NT,S,J♠,12,690,82.14,61.86
21,112,106,3NT,S,K♠,12,690,82.14,61.86
21,114,87,3NT,S,J♠,12,690,82.14,61.86
21,116,18,3NT,S,J♠,12,690,82.14,61.86
21,120,145,6♣,N,A♣,12,1370,138.92,5.08
21,123,74,3NT,S,J♠,12,690,82.14,61.86
21,126,96,3NT,S,J♠,12,690,82.14,61.86
21,128,85,3NT,S,J♠,12,690,82.14,61.86
21,131,64,6♣,N,3♥,12,1370,138.92,5.08
21,134,83,3NT,S,J♠,12,690,82.14,61.86
21,136,110,3NT,S,J♠,12,690,82.14,61.86
21,141,78,3NT,S,J♠,12,690,82.14,61.86
21,2,17,5♣,N,3♠,12,620,5.08,138.92
21,5,47,3NT,S,J♠,12,690,82.14,61.86
21,8,52,3NT,S,J♠,12,690,82.14,61.86
21,13,62,3NT,S,J♠,12,690,82.14,61.86
21,20,79,3NT,S,J♠,12,690,82.14,61.86
21,23,9,5♣,N,9♥,12,620,5.08,138.92
21,27,109,6♣,N,A♣,12,1370,138.92,5.08
21,29,36,3NT,S,J♠,12,690,82.14,61.86
21,32,57,3NT,S,J♠,12,690,82.14,61.86
21,35,40,3NT,S,J♠,11,660,21.31,122.69
21,42,12,3NT,S,J♠,12,690,82.14,61.86
21,55,66,3NT,S,J♠,12,690,82.14,61.86
21,59,65,3NT,S,J♠,12,690,82.14,61.86
21,61,138,6♣,N,2♠,12,1370,138.92,5.08
21,67,107,5♣,N,3♠,12,620,5.08,138.92
21,69,137,3NT,S,J♠,12,690,82.14,61.86
21,71,94,3NT,S,J♠,12,690,82.14,61.86
21,75,108,3NT,N,3♥,12,690,82.14,61.86
21,80,50,3NT,S,J♠,12,690,82.14,61.86
21,84,56,3NT,S,J♠,12,690,82.14,61.86
21,89,26,3NT,S,J♠,12,690,82.14,61.86
21,93,53,3NT,S,5♥,12,690,82.14,61.86
21,97,16,3NT,S,J♠,11,660,21.31,122.69
21,103,34,3NT,S,J♠,12,690,82.14,61.86
21,111,82,3NT,S,J♠,12,690,82.14,61.86
21,113,100,3NT,S,J♠,12,690,82.14,61.86
21,115,98,5♣,N,4♠,12,620,5.08,138.92
21,118,144,3NT,S,J♠,12,690,82.14,61.86
21,122,142,6♣,N,7♦,12,1370,138.92,5.08
21,124,105,3NT,S,J♠,12,690,82.14,61.86
21,127,119,3NT,S,J♠,12,690,82.14,61.86
21,130,76,3NT,S,J♠,12,690,82.14,61.86
21,132,45,3NT,S,J♠,11,660,21.31,122.69
21,135,117,3NT,S,J♠,11,660,21.31,122.69
21,140,39,3NT,S,J♠,11,660,21.31,122.69
21,146,133,3NT,S,J♠,12,690,82.14,61.86
22,1,126,4♥,S,1♣0,11,450,107.49,36.51
22,5,70,4♥,S,3♠,10,420,51.72,92.28
22,8,43,6♥,S,A♦,11,-50,10.15,133.85
22,10,92,4♥,S,9♣,11,450,107.49,36.51
22,13,137,1NT,N,Q♦,9,150,24.35,119.65
22,15,60,4♥,S,1♣0,9,-50,10.15,133.85
22,18,21,4♥,S,3♠,11,450,107.49,36.51
22,23,138,4♥,S,A♦,9,-50,10.15,133.85
22,26,93,4♥,S,1♣0,11,450,107.49,36.51
22,29,55,4♥,S,A♦,11,450,107.49,36.51
22,32,122,4♥,S,9♣,11,450,107.49,36.51
22,35,82,4♥,S,1♣0,11,450,107.49,36.51
22,40,123,3NT,S,3♠,10,430,68.96,75.04
22,42,49,4♥,S,1♣0,11,450,107.49,36.51
22,47,143,6♥,S,A♦,11,-50,10.15,133.85
22,51,121,4♥,S,2♦,10,420,51.72,92.28
22,63,132,3NT,N,Q♦,7,-100,0.01,143.99
22,66,4,3♠,E,K♣,6,300,32.46,111.54
22,68,145,3NT,N,Q♣,8,-50,10.15,133.85
22,74,53,4♥,S,9♣,11,450,107.49,36.51
22,77,116,4♥,S,1♣0,11,450,107.49,36.51
22,84,24,4♥,S,1♣0,11,450,107.49,36.51
22,86,56,3♥,S,1♣0,10,170,28.4,115.6
22,90,103,4♥,S,9♣,11,450,107.49,36.51
22,97,3,4♥,S,9♣,11,450,107.49,36.51
22,106,134,4♥,S,3♠,11,450,107.49,36.51
22,108,36,4♥,S,3♠,11,450,107.49,36.51
22,111,11,4♥,S,3♠,11,450,107.49,36.51
22,115,69,4♥,S,9♣,10,420,51.72,92.28
22,119,88,5♥,S,2♣,11,450,107.49,36.51
22,124,58,6♥,S,A♦,11,-50,10.15,133.85
22,127,52,4♥,S,3♠,10,420,51.72,92.28
22,129,105,4♥,S,3♠,10,420,51.72,92.28
22,135,50,4♥,S,A♦,10,420,51.72,92.28
22,139,62,4♥,S,1♣0,10,420,51.72,92.28
22,142,54,2♥,S,3♠,10,170,28.4,115.6
22,2,104,4♥,S,9♣,10,420,51.72,92.28
22,7,46,5♥,S,A♦,11,450,107.49,36.51
22,9,19,4♥,S,3♠,11,450,107.49,36.51
22,12,27,4♥,S,3♠,11,450,107.49,36.51
22,14,78,5♥,S,3♠,11,450,107.49,36.51
22,17,130,4♥,S,9♣,10,420,51.72,92.28
22,22,114,2♥,S,3♠,10,170,28.4,115.6
22,25,118,4♥,S,3♠,10,420,51.72,92.28
22,28,133,1NT,S,3♠,8,120,21.31,122.69
22,30,59,4♥,S,1♣0,11,450,107.49,36.51
22,33,81,4♥,S,1♣0,10,420,51.72,92.28
22,37,95,4♥,S,9♣,11,450,107.49,36.51
22,41,71,4♥,S,3♠,10,420,51.72,92.28
22,44,87,4♥,S,1♣0,10,420,51.72,92.28
22,48,6,4♥,S,3♠,11,450,107.49,36.51
22,61,112,4♥,S,3♠,11,450,107.49,36.51
22,64,39,4♥,S,3♠,11,450,107.49,36.51
22,67,72,4♥,S,1♣0,11,450,107.49,36.51
22,73,34,4♥,S,9♣,9,-50,10.15,133.85
22,75,65,4♥,S,9♣,11,450,107.49,36.51
22,83,94,4♥,S,3♠,11,450,107.49,36.51
22,85,38,4♥,S,1♣0,11,450,107.49,36.51
22,89,20,4♥,S,1♣0,10,420,51.72,92.28
22,96,109,4♥,S,9♣,11,450,107.49,36.51
22,100,144,4♥,S,1♣0,10,420,51.72,92.28
22,107,98,3NT,N,Q♦,9,400,34.49,109.51
22,110,140,4♥,S,3♠,11,450,107.49,36.51
22,113,79,4♥,S,3♠,11,450,107.49,36.51
22,117,80,4♥,S,3♠,11,450,107.49,36.51
22,120,31,4♥,S,1♣0,11,450,107.49,36.51
22,125,99,4♥,S,3♠,10,420,51.72,92.28
22,128,76,4♥,S,1♣0,11,450,107.49,36.51
22,131,57,5♥,S,3♠,11,450,107.49,36.51
22,136,91,3NT,N,Q♦,8,-50,10.15,133.85
22,141,16,2NT,S,3♠,8,120,21.31,122.69
22,146,45,4♥,S,3♠,9,-50,10.15,133.85
23,1,126,4♥,N,K♦,10,620,56.79,87.21
23,5,70,4♥,N,K♦,10,620,56.79,87.21
23,8,43,4♥,S,4♦,11,650,120.67,23.33
23,10,92,4♥,N,9♥,11,650,120.67,23.33
23,13,137,6♥,N,K♦,10,-200,0.01,143.99
23,15,60,3NT,N,2♠,11,660,141.96,2.04
23,18,21,4♥,N,K♦,10,620,56.79,87.21
23,23,138,3NT,N,2♠,10,630,98.36,45.64
23,26,93,4♥,N,9♥,11,650,120.67,23.33
23,29,55,4♥,N,K♦,10,620,56.79,87.21
23,32,122,4♥,N,9♥,10,620,56.79,87.21
23,35,82,4♥,N,8♥,11,650,120.67,23.33
23,40,123,3NT,N,6♦,9,600,12.18,131.82
23,42,49,4♥,N,9♥,10,620,56.79,87.21
23,47,143,4♥,N,K♦,9,-100,4.07,139.93
23,51,121,4♥,N,J♦,10,620,56.79,87.21
23,63,132,5♥,N,K♦,10,-100,4.07,139.93
23,66,4,3NT,N,2♦,9,600,12.18,131.82
23,68,145,4♥,N,Q♣,11,650,120.67,23.33
23,74,53,4♥,N,K♦,10,620,56.79,87.21
23,77,116,4♥,N,2♦,10,620,56.79,87.21
23,84,24,4♥,N,K♦,10,620,56.79,87.21
23,86,56,4♥,N,K♦,10,620,56.79,87.21
23,90,103,4♥,N,8♥,11,650,120.67,23.33
23,97,3,4♥,N,K♦,10,620,56.79,87.21
23,106,134,4♥,N,9♥,11,650,120.67,23.33
23,108,36,3NT,S,K♦,9,600,12.18,131.82
23,111,11,4♥,N,K♦,10,620,56.79,87.21
23,115,69,4♥,N,9♥,10,620,56.79,87.21
23,119,88,4♥,N,Q♦,10,620,56.79,87.21
23,124,58,4♥,N,K♦,10,620,56.79,87.21
23,127,52,4♥,N,Q♦,10,620,56.79,87.21
23,129,105,4♥,N,9♥,11,650,120.67,23.33
23,135,50,4♥,N,K♦,10,620,56.79,87.21
23,139,62,4♥,N,9♥,11,650,120.67,23.33
23,142,54,4♥,N,K♦,10,620,56.79,87.21
23,2,104,4♥,S,4♦,10,620,56.79,87.21
23,7,46,4♥,S,5♠,11,650,120.67,23.33
23,9,19,4♥,N,9♥,10,620,56.79,87.21
23,12,27,4♥,N,Q♦,10,620,56.79,87.21
23,14,78,4♥,N,K♦,10,620,56.79,87.21
23,17,130,4♥,N,9♥,10,620,56.79,87.21
23,22,114,4♥,S,2♥,11,650,120.67,23.33
23,25,118,3NT,N,2♦,8,-100,4.07,139.93
23,28,133,3NT,N,2♠,10,630,98.36,45.64
23,30,59,4♥,N,9♥,10,620,56.79,87.21
23,33,81,4♥,S,6♦,10,620,56.79,87.21
23,37,95,4♥,N,K♦,10,620,56.79,87.21
23,41,71,4♥,N,A♠,11,650,120.67,23.33
23,44,87,4♥,N,K♦,10,620,56.79,87.21
23,48,6,4♥,S,4♦,10,620,56.79,87.21
23,61,112,4♥,N,8♥,10,620,56.79,87.21
23,64,39,4♥,N,K♦,10,620,56.79,87.21
23,67,72,4♥,N,9♥,11,650,120.67,23.33
23,73,34,4♥,N,K♦,10,620,56.79,87.21
23,75,65,4♥,S,3♣,12,680,143.99,0.01
23,83,94,4♥,N,9♥,11,650,120.67,23.33
23,85,38,4♥,N,K♦,10,620,56.79,87.21
23,89,20,4♥,N,5♠,11,650,120.67,23.33
23,96,109,4♥,N,K♦,10,620,56.79,87.21
23,100,144,4♥,S,6♠,10,620,56.79,87.21
23,107,98,4♥,N,K♦,10,620,56.79,87.21
23,110,140,3NT,N,K♦,9,600,12.18,131.82
23,113,79,4♥,N,K♦,10,620,56.79,87.21
23,117,80,4♥,S,2♥,11,650,120.67,23.33
23,120,31,4♥,N,K♦,10,620,56.79,87.21
23,125,99,3NT,N,2♦,9,600,12.18,131.82
23,128,76,4♥,N,9♥,10,620,56.79,87.21
23,131,57,4♥,S,5♠,11,650,120.67,23.33
23,136,91,4♥,S,8♠,11,650,120.67,23.33
23,141,16,4♥,N,9♥,11,650,120.67,23.33
23,146,45,4♥,N,6♣,11,650,120.67,23.33
24,1,126,3♥,N,3♥,9,140,134.86,9.14
24,5,70,3♣,S,A♥,7,-100,5.08,138.92
24,8,43,2♥,S,A♥,8,110,113.57,30.43
24,10,92,3♣,S,A♥,8,-50,21.31,122.69
24,13,137,2♥,N,7♥,8,110,113.57,30.43
24,15,60,2♦,S,A♥,6,-100,5.08,138.92
24,18,21,2♣,S,9♦,10,130,131.82,12.18
24,23,138,2♣,S,K♥,8,90,67.94,76.06
24,26,93,1NT,S,9♠,7,90,67.94,76.06
24,29,55,2♣,S,A♥,8,90,67.94,76.06
24,32,122,2♣,S,K♥,8,90,67.94,76.06
24,35,82,3NT,S,A♥,9,400,143.99,0.01
24,40,123,1NT,S,7♠,8,120,126.75,17.25
24,42,49,2NT,N,2♦,9,150,138.92,5.08
24,47,143,2♣,S,K♥,8,90,67.94,76.06
24,51,121,3NT,S,Q♥,7,-100,5.08,138.92
24,63,132,2♣,S,A♥,8,90,67.94,76.06
24,66,4,2♥,N,2♦,9,140,134.86,9.14
24,68,145,2♣,S,K♥,8,90,67.94,76.06
24,74,53,3♣,S,A♥,9,110,113.57,30.43
24,77,116,2♣,S,K♥,8,90,67.94,76.06
24,84,24,2♣,S,K♥,9,110,113.57,30.43
24,86,56,2♣,S,A♥,8,90,67.94,76.06
24,90,103,2♣,S,Q♥,8,90,67.94,76.06
24,97,3,2♣,S,A♥,8,90,67.94,76.06
24,106,134,3♣,S,K♥,7,-100,5.08,138.92
24,108,36,3♣,S,K♥,9,110,113.57,30.43
24,111,11,3NT,N,2♣,7,-100,5.08,138.92
24,115,69,2♣,S,A♥,8,90,67.94,76.06
24,119,88,2♣,S,K♥,9,110,113.57,30.43
24,124,58,2♣,S,7♠,9,110,113.57,30.43
24,127,52,2♣,S,K♥,8,90,67.94,76.06
24,129,105,2♣,S,A♥,8,90,67.94,76.06
24,135,50,2♣,S,A♥,8,90,67.94,76.06
24,139,62,2♣,S,A♥,8,90,67.94,76.06
24,142,54,2♣,S,A♥,8,90,67.94,76.06
24,2,104,2♦,S,A♥,7,-50,21.31,122.69
24,7,46,2♦,N,8♥,8,90,67.94,76.06
24,9,19,2♣,S,K♥,8,90,67.94,76.06
24,12,27,2♣,S,7♠,9,110,113.57,30.43
24,14,78,2♦,S,A♥,7,-50,21.31,122.69
24,17,130,3♣,S,8♥,8,-50,21.31,122.69
24,22,114,2♣,S,A♥,8,90,67.94,76.06
24,25,118,2♣,S,A♥,8,90,67.94,76.06
24,28,133,2♣,S,A♥,8,90,67.94,76.06
24,30,59,2NT,N,2♣,7,-50,21.31,122.69
24,33,81,1NT,S,K♥,9,150,138.92,5.08
24,37,95,2♣,S,2♦,8,90,67.94,76.06
24,41,71,3♣,S,Q♥,8,-50,21.31,122.69
24,44,87,2♣,S,A♥,8,90,67.94,76.06
24,48,6,2♣,S,A♥,8,90,67.94,76.06
24,61,112,2♣,S,K♥,8,90,67.94,76.06
24,64,39,2♣,S,9♣,8,90,67.94,76.06
24,67,72,3♣,S,A♥,8,-50,21.31,122.69
24,73,34,2♣,S,A♥,8,90,67.94,76.06
24,75,65,2NT,S,6♥,8,120,126.75,17.25
24,83,94,2♦,S,A♥,8,90,67.94,76.06
24,85,38,2♥,N,3♥,7,-50,21.31,122.69
24,89,20,2♣,S,K♥,8,90,67.94,76.06
24,96,109,1NT,S,7♠,7,90,67.94,76.06
24,100,144,1NT,S,K♥,8,120,126.75,17.25
24,107,98,2♣,S,A♥,8,90,67.94,76.06
24,110,140,2♣,S,K♥,8,90,67.94,76.06
24,113,79,2♣,S,A♥,8,90,67.94,76.06
24,117,80,2♣,S,A♥,9,110,113.57,30.43
24,120,31,3♣,S,A♥,8,-50,21.31,122.69
24,125,99,1NT,N,2♦,8,120,126.75,17.25
24,128,76,2♣,S,A♥,8,90,67.94,76.06
24,131,57,1NT,S,A♥,10,180,141.96,2.04
24,136,91,2♦,S,A♥,8,90,67.94,76.06
24,141,16,3♣,S,A♥,8,-50,21.31,122.69
24,146,45,3NT,N,2♦,7,-100,5.08,138.92
25,1,126,5♦*,N,A♥,6,-1100,0.01,143.99
25,5,70,3NT,E,2♥,11,-660,11.17,132.83
25,8,43,4♥,W,Q♦,10,-620,78.08,65.92
25,10,92,3NT,E,8♦,10,-630,42.6,101.4
25,13,137,3NT,E,8♦,9,-600,107.49,36.51
25,15,60,4♠*,E,8♦,10,-790,2.04,141.96
25,18,21,4♥,W,Q♦,9,100,123.71,20.29
25,23,138,4♥,W,Q♦,11,-650,23.33,120.67
25,26,93,3NT,E,2♥,8,100,123.71,20.29
25,29,55,4♠,E,8♦,10,-620,78.08,65.92
25,32,122,4♠,E,8♦,10,-620,78.08,65.92
25,35,82,3NT,W,Q♦,10,-630,42.6,101.4
25,40,123,3NT,E,5♦,9,-600,107.49,36.51
25,42,49,6♠,E,8♦,10,200,135.88,8.13
25,47,143,3NT,E,1♥0,11,-660,11.17,132.83
25,51,121,6♠,E,2♣,10,200,135.88,8.13
25,63,132,4♠,E,8♦,10,-620,78.08,65.92
25,66,4,3NT,W,Q♦,11,-660,11.17,132.83
25,68,145,4♥,E,9♦,11,-650,23.33,120.67
25,74,53,3NT,W,Q♦,10,-630,42.6,101.4
25,77,116,4♥,W,Q♦,10,-620,78.08,65.92
25,84,24,3NT,E,8♦,11,-660,11.17,132.83
25,86,56,4♥,W,Q♦,11,-650,23.33,120.67
25,90,103,3NT,W,Q♦,11,-660,11.17,132.83
25,97,3,3NT,E,6♦,11,-660,11.17,132.83
25,106,134,4♠,E,8♦,10,-620,78.08,65.92
25,108,36,4♥,W,Q♦,11,-650,23.33,120.67
25,111,11,4♠,E,8♦,9,100,123.71,20.29
25,115,69,4♠,E,8♦,10,-620,78.08,65.92
25,119,88,4♥,W,Q♦,10,-620,78.08,65.92
25,124,58,3NT,W,Q♦,10,-630,42.6,101.4
25,127,52,3NT,E,8♦,10,-630,42.6,101.4
25,129,105,3NT,W,Q♦,8,100,123.71,20.29
25,135,50,4♥,W,3♣,10,-620,78.08,65.92
25,139,62,3NT,E,2♥,9,-600,107.49,36.51
25,142,54,4♠,E,8♦,10,-620,78.08,65.92
25,2,104,4♥,W,Q♦,8,200,135.88,8.13
25,7,46,3NT,E,8♦,10,-630,42.6,101.4
25,9,19,4♠,E,8♦,10,-620,78.08,65.92
25,12,27,4♠,E,8♦,10,-620,78.08,65.92
25,14,78,4♥,W,Q♦,9,100,123.71,20.29
25,17,130,4♠,W,8♦,10,-620,78.08,65.92
25,22,114,3NT,W,Q♦,10,-630,42.6,101.4
25,25,118,6NT,W,Q♦,10,200,135.88,8.13
25,28,133,3NT,W,Q♦,9,-600,107.49,36.51
25,30,59,4♥,W,Q♦,9,100,123.71,20.29
25,33,81,3NT,W,Q♦,10,-630,42.6,101.4
25,37,95,4♥,W,Q♦,10,-620,78.08,65.92
25,41,71,4♠,E,8♦,8,200,135.88,8.13
25,44,87,4♠,E,8♦,9,100,123.71,20.29
25,48,6,4♠,E,8♦,10,-620,78.08,65.92
25,61,112,4♠,E,8♦,10,-620,78.08,65.92
25,64,39,3NT,W,Q♦,9,-600,107.49,36.51
25,67,72,3NT,E,8♦,9,-600,107.49,36.51
25,73,34,3NT,E,8♦,10,-630,42.6,101.4
25,75,65,4♠,E,5♦,10,-620,78.08,65.92
25,83,94,3NT,W,Q♦,10,-630,42.6,101.4
25,85,38,3NT,E,8♦,10,-630,42.6,101.4
25,89,20,3NT,E,8♦,10,-630,42.6,101.4
25,96,109,4♠,E,8♦,10,-620,78.08,65.92
25,100,144,6♠,E,8♦,9,300,142.97,1.03
25,107,98,4♠,E,8♦,10,-620,78.08,65.92
25,110,140,3NT,W,Q♦,9,-600,107.49,36.51
25,113,79,3NT,E,6♠,11,-660,11.17,132.83
25,117,80,3NT,W,Q♦,10,-630,42.6,101.4
25,120,31,3NT,E,6♠,11,-660,11.17,132.83
25,125,99,3NT,E,8♦,9,-600,107.49,36.51
25,128,76,4♠,E,8♦,10,-620,78.08,65.92
25,131,57,6♥,W,Q♦,9,300,142.97,1.03
25,136,91,3NT,E,8♦,10,-630,42.6,101.4
25,141,16,3NT,W,Q♦,10,-630,42.6,101.4
25,146,45,3NT,W,Q♦,9,-600,107.49,36.51
26,1,126,1NT,W,3♣,6,100,77.07,66.93
26,5,70,1NT,W,7♣,6,100,77.07,66.93
26,8,43,1NT,W,7♣,6,100,77.07,66.93
26,10,92,1NT,W,3♣,9,-150,6.1,137.9
26,13,137,1NT,W,7♣,7,-90,38.54,105.46
26,15,60,2♥,S,A♦,7,-100,23.33,120.67
26,18,21,1NT,W,3♣,7,-90,38.54,105.46
26,23,138,1NT,W,7♣,9,-150,6.1,137.9
26,26,93,1NT,W,7♣,6,100,77.07,66.93
26,29,55,1NT,W,7♣,6,100,77.07,66.93
26,32,122,1NT,W,7♣,6,100,77.07,66.93
26,35,82,1NT,W,7♣,6,100,77.07,66.93
26,40,123,1NT*,W,7♣,6,200,125.74,18.26
26,42,49,1NT,W,7♣,6,100,77.07,66.93
26,47,143,1♥**,S,A♦,9,1520,143.99,0.01
26,51,121,1NT,E,5♥,6,100,77.07,66.93
26,63,132,1NT,W,7♣,5,200,125.74,18.26
26,66,4,1NT,W,3♣,5,200,125.74,18.26
26,68,145,1NT,W,Q♣,5,200,125.74,18.26
26,74,53,1NT,W,7♣,5,200,125.74,18.26
26,77,116,1NT,W,7♣,7,-90,38.54,105.46
26,84,24,1NT,W,7♣,6,100,77.07,66.93
26,86,56,1NT,W,7♠,7,-90,38.54,105.46
26,90,103,1NT,W,7♣,7,-90,38.54,105.46
26,97,3,1NT,W,3♣,6,100,77.07,66.93
26,106,134,2♥,S,4♠,9,140,108.5,35.5
26,108,36,1NT,W,7♣,6,100,77.07,66.93
26,111,11,1NT,W,2♥,6,100,77.07,66.93
26,115,69,1NT,W,7♣,7,-90,38.54,105.46
26,119,88,1NT,W,7♣,6,100,77.07,66.93
26,124,58,1NT,W,7♣,6,100,77.07,66.93
26,127,52,1NT,E,8♥,6,100,77.07,66.93
26,129,105,1NT,W,7♣,5,200,125.74,18.26
26,135,50,1NT,W,7♣,6,100,77.07,66.93
26,139,62,1NT,W,7♣,6,100,77.07,66.93
26,142,54,1NT,W,7♣,5,200,125.74,18.26
26,2,104,1NT,W,3♣,7,-90,38.54,105.46
26,7,46,2♥,N,4♦,6,-200,0.01,143.99
26,9,19,3♦,W,2♥,7,200,125.74,18.26
26,12,27,1NT,W,7♣,6,100,77.07,66.93
26,14,78,1NT,W,7♣,6,100,77.07,66.93
26,17,130,2♦,E,6♣,5,300,141.96,2.04
26,22,114,2♦,S,4♠,7,-100,23.33,120.67
26,25,118,2♣,N,4♦,7,-100,23.33,120.67
26,28,133,1NT,W,7♣,7,-90,38.54,105.46
26,30,59,1NT,W,3♣,5,200,125.74,18.26
26,33,81,1NT,W,6♣,5,200,125.74,18.26
26,37,95,1NT,W,7♣,6,100,77.07,66.93
26,41,71,1NT,W,3♣,8,-120,13.19,130.81
26,44,87,1NT,E,5♥,5,200,125.74,18.26
26,48,6,1NT,W,7♣,6,100,77.07,66.93
26,61,112,1NT,W,7♣,5,200,125.74,18.26
26,64,39,1NT,W,7♣,5,200,125.74,18.26
26,67,72,1NT,W,7♣,8,-120,13.19,130.81
26,73,34,1NT,W,J♦,8,-120,13.19,130.81
26,75,65,2♥,N,3♣,7,-100,23.33,120.67
26,83,94,1NT,W,7♣,6,100,77.07,66.93
26,85,38,1NT,W,7♣,5,200,125.74,18.26
26,89,20,1NT,W,7♣,6,100,77.07,66.93
26,96,109,1NT,W,7♣,7,-90,38.54,105.46
26,100,144,1NT,E,5♥,8,-120,13.19,130.81
26,107,98,3♣,N,4♦,8,-100,23.33,120.67
26,110,140,1NT,W,3♣,10,-180,2.04,141.96
26,113,79,1NT,W,3♣,6,100,77.07,66.93
26,117,80,2♣,N,2♣,9,110,105.46,38.54
26,120,31,1NT,W,7♣,6,100,77.07,66.93
26,125,99,1NT,W,3♣,6,100,77.07,66.93
26,128,76,1NT,W,7♣,5,200,125.74,18.26
26,131,57,2♥,N,6♣,9,140,108.5,35.5
26,136,91,1NT,W,3♣,9,-150,6.1,137.9
26,141,16,2♣,N,4♦,8,90,48.68,95.32
26,146,45,2♥,S,4♠,7,-100,23.33,120.67
27,1,126,2♠,S,Q♥,8,110,126.75,17.25
27,5,70,3♠,S,5♥,8,-50,48.68,95.32
27,8,43,3♥,W,8♦,9,-140,11.17,132.83
27,10,92,3♣*,W,1♣0,9,-470,0.01,143.99
27,13,137,3♥,E,A♣,8,50,81.13,62.88
27,15,60,3♠,S,Q♥,6,-150,4.07,139.93
27,18,21,3♠,S,5♥,8,-50,48.68,95.32
27,23,138,3♠,N,A♥,8,-50,48.68,95.32
27,26,93,4♥,W,8♦,9,50,81.13,62.88
27,29,55,3♠,N,A♥,8,-50,48.68,95.32
27,32,122,2♠,S,Q♥,7,-50,48.68,95.32
27,35,82,2♠,N,Q♣,8,110,126.75,17.25
27,40,123,2♥,W,1♣0,9,-140,11.17,132.83
27,42,49,3♠,S,Q♥,7,-100,29.42,114.58
27,47,143,2♥,W,1♣0,9,-140,11.17,132.83
27,51,121,2♥,E,Q♦,8,-110,21.31,122.69
27,63,132,2♠,S,Q♥,6,-100,29.42,114.58
27,66,4,3♥,W,1♣0,10,-170,2.04,141.96
27,68,145,3♠,N,A♥,8,-50,48.68,95.32
27,74,53,2♠,S,Q♥,8,110,126.75,17.25
27,77,116,2♠,S,Q♥,8,110,126.75,17.25
27,84,24,3♣,W,8♣,7,100,103.43,40.57
27,86,56,3♠,N,A♥,8,-50,48.68,95.32
27,90,103,2♠,S,6♣,8,110,126.75,17.25
27,97,3,3♥,W,1♣0,8,50,81.13,62.88
27,106,134,3♥,W,1♣0,8,50,81.13,62.88
27,108,36,2♠,S,Q♥,8,110,126.75,17.25
27,111,11,2♠,S,Q♥,8,110,126.75,17.25
27,115,69,2♠,S,6♥,8,110,126.75,17.25
27,119,88,3NT,W,8♦,8,50,81.13,62.88
27,124,58,2♥,E,A♣,8,-110,21.31,122.69
27,127,52,3♠,N,J♥,7,-100,29.42,114.58
27,129,105,2♠,S,6♣,6,-100,29.42,114.58
27,135,50,2♥,W,1♣0,8,-110,21.31,122.69
27,139,62,3♥,W,1♣0,8,50,81.13,62.88
27,142,54,2♠,S,Q♥,8,110,126.75,17.25
27,2,104,4♥,W,1♣0,8,100,103.43,40.57
27,7,46,2♦,W,K♣,6,100,103.43,40.57
27,9,19,3♥,E,K♣,8,50,81.13,62.88
27,12,27,2♠,S,Q♥,7,-50,48.68,95.32
27,14,78,4♥,W,8♦,9,50,81.13,62.88
27,17,130,2♠,S,6♣,7,-50,48.68,95.32
27,22,114,2♠,S,Q♥,7,-50,48.68,95.32
27,25,118,2♠,S,Q♥,8,110,126.75,17.25
27,28,133,2♠,S,A♥,8,110,126.75,17.25
27,30,59,3♥,W,1♣0,9,-140,11.17,132.83
27,33,81,2♠,S,8♥,8,110,126.75,17.25
27,37,95,3♥,W,8♦,8,50,81.13,62.88
27,41,71,2♠,S,6♥,8,110,126.75,17.25
27,44,87,3♥,W,4♥,9,-140,11.17,132.83
27,48,6,3♥,W,1♣0,8,50,81.13,62.88
27,61,112,4♥,W,8♦,9,50,81.13,62.88
27,64,39,2♠,S,Q♥,8,110,126.75,17.25
27,67,72,2♥,W,9♦,8,-110,21.31,122.69
27,73,34,3♥,E,A♣,8,50,81.13,62.88
27,75,65,3♥,W,1♣0,8,50,81.13,62.88
27,83,94,4♥*,W,2♥,9,100,103.43,40.57
27,85,38,2♠,S,Q♥,7,-50,48.68,95.32
27,89,20,3♥,W,1♣0,8,50,81.13,62.88
27,96,109,3♣,W,9♦,7,100,103.43,40.57
27,100,144,2♠,S,6♣,7,-50,48.68,95.32
27,107,98,2♠,S,5♥,8,110,126.75,17.25
27,110,140,3♥,W,1♣0,8,50,81.13,62.88
27,113,79,3♠,S,Q♥,8,-50,48.68,95.32
27,117,80,3♥,W,9♦,8,50,81.13,62.88
27,120,31,2♠,S,Q♥,8,110,126.75,17.25
27,125,99,2♠,N,Q♣,7,-50,48.68,95.32
27,128,76,3♥,W,9♦,9,-140,11.17,132.83
27,131,57,3♥,W,1♣0,8,50,81.13,62.88
27,136,91,2♠,S,Q♥,8,110,126.75,17.25
27,141,16,2♠,S,9♣,8,110,126.75,17.25
